pref,city,2025-04-13
鳥取県,鳥取県,165
鳥取県,鳥取市,41
鳥取県,米子市,81
鳥取県,倉吉市,22
鳥取県,境港市,6
鳥取県,八頭郡智頭町,1
鳥取県,八頭郡八頭町,2
鳥取県,東伯郡琴浦町,6
鳥取県,西伯郡日吉津村,1
鳥取県,西伯郡南部町,1
鳥取県,西伯郡伯耆町,3
鳥取県,日野郡江府町,1
島根県,島根県,182
島根県,松江市,60
島根県,浜田市,16
島根県,出雲市,53
島根県,益田市,9
島根県,大田市,14
島根県,安来市,4
島根県,江津市,4
島根県,雲南市,12
島根県,邑智郡川本町,1
島根県,邑智郡美郷町,1
島根県,鹿足郡津和野町,1
島根県,隠岐郡西ノ島町,1
島根県,隠岐郡隠岐の島町,6
岡山県,岡山県,553
岡山県,岡山市北区,149
岡山県,岡山市中区,30
岡山県,岡山市東区,20
岡山県,岡山市南区,57
岡山県,倉敷市,111
岡山県,津山市,37
岡山県,玉野市,8
岡山県,笠岡市,9
岡山県,井原市,2
岡山県,総社市,17
岡山県,高梁市,3
岡山県,備前市,18
岡山県,瀬戸内市,14
岡山県,赤磐市,18
岡山県,真庭市,17
岡山県,美作市,2
岡山県,浅口市,5
岡山県,和気郡和気町,7
岡山県,都窪郡早島町,7
岡山県,浅口郡里庄町,2
岡山県,小田郡矢掛町,7
岡山県,勝田郡勝央町,6
岡山県,勝田郡奈義町,6
岡山県,英田郡西粟倉村,1
広島県,広島県,736
広島県,広島市中区,120
広島県,広島市東区,35
広島県,広島市南区,38
広島県,広島市西区,38
広島県,広島市安佐南区,51
広島県,広島市安佐北区,18
広島県,広島市安芸区,14
広島県,広島市佐伯区,53
広島県,呉市,44
広島県,竹原市,1
広島県,三原市,9
広島県,尾道市,30
広島県,福山市,133
広島県,府中市,2
広島県,三次市,6
広島県,庄原市,6
広島県,大竹市,8
広島県,東広島市,51
広島県,廿日市市,43
広島県,江田島市,4
広島県,安芸郡府中町,9
広島県,安芸郡海田町,6
広島県,安芸郡熊野町,6
広島県,安芸郡坂町,2
広島県,山県郡安芸太田町,4
広島県,豊田郡大崎上島町,5
山口県,山口県,275
山口県,下関市,85
山口県,宇部市,37
山口県,山口市,33
山口県,萩市,5
山口県,防府市,22
山口県,下松市,9
山口県,岩国市,25
山口県,光市,7
山口県,長門市,3
山口県,柳井市,5
山口県,美祢市,2
山口県,周南市,18
山口県,山陽小野田市,16
山口県,熊毛郡田布施町,5
山口県,熊毛郡平生町,2
山口県,阿武郡阿武町,1
